"Hashtag","Frequency"
"PrescribedBurn",1
"ProtectPatientsNow",1
"PurpleHeartDay",1
"PyeongChang2018",1
"RailDay2017",1
"ranchers",1
"ReadfortheRecord",1
"redhairdontcare",1
"RejectRussell",1
"RFS",1
"RHYA",1
"River",1
"RockOneSock",1
"RogueOne",1
"rootsrundeep",1
"rural",1
"Russia",1
"SADD17",1
"SADDSpeaks",1
"SafeFreight",1
"SaveLunch",1
"SBIRRoadTour",1
"SCOTUS",1
"September11",1
"ShowYourEnergy",1
"SkinnyRepeal",1
"SmallBiz",1
"SmallBusinessWeek",1
"SNACattack",1
"SolarEclipse2017",1
"SOTU2018",1
"SoundCloud",1
"SpiritDay",1
"StarTrek50",1
"startupday",1
"StartupsEverywhere",1
"stayhungry",1
"StayHungry",1
"StrollingThunder",1
"SuicidePreventionawarenessmonth",1
"T1D",1
"TeamGwen",1
"tech",1
"TeddyTakeover",1
"ThankAFarmer",1
"Thanksgiving",1
"TheodoreRooseveltQTR",1
"thinkbabies",1
"trade",1
"undproud",1
"UNHCR",1
"UNITY",1
"USFS",1
"USWHT",1
"Valentines",1
"Vets",1
"VictorELAP",1
"VietnamVeteransDay",1
"VietnamWarPBS",1
"voteNo",1
"WHM2017",1
"whorunstheworld",1
"WhoRunsTheWorld",1
"whyilovend",1
"WinterOlympics",1
"wintersolstice",1
"womeninSTEM",1
"WomenInSTEM",1
"WomensEqualityDay",1
"WomensHistoryMonth",1
"WorldRefugeeDay",1
"WOTUS",1
"WPCD",1
"Wyoming",1
"YouBeTheChemist",1
