"Hashtag","Frequency"
"breastcancer",1
"BreastCancer",1
"BringBackOurGirls",1
"BrokenPromise",1
"Brussels",1
"Buried",1
"carbon",1
"CarlPerkins",1
"CEQ",1
"CESBill",1
"CFD",1
"CFD2014",1
"ChainedCPI",1
"ChampionsForChange",1
"Charlottesville",1
"Cheyenne",1
"CheyenneFrontierDays",1
"ChronAm",1
"cilmate",1
"Classof2015",1
"CleanPowerGrab",1
"climatechange",1
"CloseUp",1
"CMS",1
"cnnsotu",1
"CodyStampede",1
"ConfirmPruitt",1
"CongressToDoList",1
"county10",1
"CPAC2014",1
"CPAC2015",1
"creditunion",1
"Crossfire",1
"crossword",1
"cuteoverload",1
"CutThisNotThat",1
"DailyRundown",1
"DC",1
"DDay70",1
"debt",1
"DebtLimit",1
"DNI",1
"DOE",1
"Dole90",1
"eclipse",1
"Egypt",1
"Energy113",1
"EnergyPolicyBriefing",1
"ENR",1
"environment",1
"epic",1
"equalitystate",1
"EqualityState",1
"ESSA",1
"ExecutiveAmnesty",1
"export",1
"Fail",1
"FairnessForAll",1
"farmbureau",1
"FarmBureau",1
"FBF",1
"FindYourPark",1
"FNC",1
"FNPolitics",1
"ForestService",1
"Fracking",1
"FrontierPark",1
"FS",1
"Fullrepeal",1
"FullRepeal",1
"G8",1
"GAO",1
"GDP",1
"GEARUPWORKS",1
"GeorgeWill",1
"GinaMcCarthy",1
"GITMO",1
"GiveThePeopleAVoice",1
"GlobalZero",1
"Gold2015",1
"GOLD2015",1
"GOLD2016",1
"Gorsuch",1
"GotAPhone",1
"Greta3500",1
"Hanoi",1
"HappyBirthday",1
"HappyThanksgiving",1
"Harvey",1
"HathawayDay",1
"Hawkes",1
"healthreform",1
"hikethehill",1
"HobbyLobby",1
"hurricanes",1
"Hydropower",1
"IBDEditorials",1
"IdeasForum",1
"ImpactAid",1
"Inauguration",1
"IndianHealthService",1
"infrastructure",1
"Infrastructure",1
"InternationalWomensDay",1
"internship",1
"invasivespecies",1
"IRAN",1
"Iranbill",1
"Iranians",1
"IranTalks",1
"IRSscandal",1
"IsraelElections",1
"jacksonhole",1
"JeffersonAward",1
"Jobs",1
"jobs13",1
"JRNC",1
"JuniorDuckStamp",1
"Justvote",1
"keystoneXL",1
"Keystonexl",1
"KoreanWarVeterans",1
"LaborDay",1
"LameDuck",1
"LasVegas",1
"leadership",1
"LeadershipFailure",1
"Lew",1
"Libyan",1
"LNGexports",1
"LOCvets",1
"LouDobbsTonight",1
"Lowes",1
"MakingItWorse",1
"maternalhealth",1
"MATS",1
"MDW",1
"Medicare",1
"MedicareAdvantage",1
"MemorialDayWeekend",1
"MilkyWay",1
"mitchellreports",1
"MLKDay",1
"MLKDream50",1
"MN",1
"Moniz",1
"Montana",1
"MoreDebt",1
"MoreDeficits",1
"MoreOfTheSame",1
"MoreSpending",1
"MoreTaxes",1
"morethanawebsite",1
"MoreThanaWebsite",1
"MTP",1
"MTPDaily",1
"MTPol",1
"NACDD2014",1
"NAFADCflyin16",1
"nafmehd16",1
"nasspdc",1
"NationalAgDay",1
"NationalChampionship",1
"nationalparks",1
"NationalSecurity",1
"NativeYouth",1
"Navy",1
"NCAAMB",1
"Nebraska",1
"neverforget",1
"NewYork",1
"NFR2017",1
"Nigeria",1
"NJBackinBusiness",1
"NLLD17",1
"NoDemBudget",1
"NormanBay",1
"NorthernLights",1
"NPS100",1
"NSB2018",1
"ObamaCareBurden",1
"obamacarefailure",1
"ObamaCareInThreeWords",1
"ObamacareOptOut",1
"ObamaFlightDelays",1
"Ohio",1
"oilexport",1
"OilShale",1
"Olympics2018",1
"Omnibus",1
"ONESummit",1
"OnPoint",1
"OpportunityAgenda",1
"Opposingview",1
"OptOut",1
"Ozone",1
"PACEAct",1
"PaintWyoPink2016",1
"Palestinian",1
"PalestinianAuthority",1
"parade",1
"Paris2015",1
"ParisClimate",1
"PearlHarbor75",1
"PearlHarbor76",1
"Periscope",1
"PlayUnified",1
"POLProEnergy",1
"PotatoBowl",1
"POTUSbudget",1
"POTUSBudget",1
"powerofrural",1
"poy16",1
"PrescriptionDrugs",1
"PrincipalsAdvocate",1
"ProtectYourVoice",1
"proud",1
"PruSpirit2013",1
"PruSpirit2017",1
"PulltheRule",1
"Putin",1
"PyeongChang2018",1
"Reagan",1
"RecoverySummer",1
"redtape",1
"RedTapeTower",1
"RegReform",1
"Republican",1
"retirees",1
"RNC2016",1
"RoadToAwesome",1
"rodeo",1
"Rodeo",1
"Rokerthon",1
"ruralhealth",1
"RuralHealthDay",1
"SamsungGalaxyNote7",1
"SchumerShutdown",1
"SCIA",1
"scotus",1
"SCOTUSnominee",1
"Sebelius",1
"SecondAmendment",1
"SecondOpinion",1
"SecretSanta",1
"SemperFi",1
"Sen",1
"Senator",1
"September11",1
"sequesterthis",1
"SKILLSAct",1
"smallbiz",1
"SmallBiz",1
"specialolympics",1
"SpiritofCommunityAward",1
"START",1
"STEM",1
"StickerShock",1
"StreamProtection",1
"SupportWyo",1
"SupremeCourt",1
"Svinicki",1
"SystemFailure",1
"tax",1
"taxday",1
"taxfacts",1
"TaxFacts",1
"TaxReformBill",1
"TaxRelief",1
"TeamUSA",1
"ThankOurVets",1
"ThatsWY",1
"theCUway",1
"ThisDayInHistory",1
"ThisWeek",1
"Tiananmen",1
"Tillerson",1
"TimeToBuild",1
"tlot",1
"TPA",1
"trade",1
"Tunein",1
"twinning",1
"unconstitutional",1
"Unemployment",1
"UnitedHealthcare",1
"Up4Jobs",1
"USAID",1
"USCapitol",1
"USMCBirthday",1
"USSJohnSMcCain",1
"USvTX",1
"utpol",1
"VA",1
"veteransday",1
"VFW",1
"VP",1
"WAA2017",1
"WaPost",1
"WashTimesAdvocacy",1
"water",1
"WBCI",1
"WeCanDoBetter",1
"WesternCaucus",1
"WhiteHouse",1
"WhyWeMarch",1
"WILDAct",1
"wildfire",1
"Wildfire",1
"WNFR2015",1
"Worland",1
"WorldHealthDay",1
"WRPA",1
"WWII",1
"WYAward",1
"WYleg",1
"WYO",1
"WYOhistory",1
"WYOHistory",1
"wyomingstatefair",1
"WyoPokes",1
"wyoRancher",1
"YourRepYourTab",1
"zerochoice",1
"ZEROchoice",1
"ZikaFunding",1
