"Mention","Frequency"
"stateymcaofga",1
"SteveForbesCEO",1
"SteveKingIA",1
"SteveKornacki",1
"SteveScalise",1
"StraussLauri",1
"SunTrustPark",1
"SuperBowl",1
"SWGAFarmCredit",1
"TamarHallerman",1
"Teach_Ag",1
"techstars",1
"TenorLion",1
"The_Linde_Group",1
"the_USO",1
"thefccouncil",1
"TheIranDeal",1
"TheLeadCNN",1
"TheMasters",1
"themobserver",1
"TheWestfieldSch",1
"ThisWeekABC",1
"ThomastonTimes",1
"TiftonGazette",1
"toddmr",1
"TomGravesGA14",1
"townhallcom",1
"TravelCoalition",1
"TravelGov",1
"tridentseafoods",1
"TSA",1
"TSYS_TSS",1
"tunein",1
"Twitter",1
"ucdavis",1
"UGAAthletics",1
"UGAfootballLive",1
"UGAPress",1
"UGASchoolofLaw",1
"UKFootball",1
"umpquacc",1
"UnionRecorder",1
"UnitedFresh",1
"UnivWestGa",1
"USATOpinion",1
"USCongress",1
"USDOL",1
"USGAO",1
"USPS",1
"USTreasury",1
"valdostastate",1
"ValmieraGlass",1
"VFWHQ",1
"visitthecapitol",1
"VoxproIreland",1
"VSUCRs",1
"WaffleHouse",1
"WALBNews10",1
"WalkingDead_AMC",1
"WalmartNewsroom",1
"WaltDisneyCo",1
"washingtontimes",1
"WayneCrenshaw1",1
"wbyz945",1
"WCTV",1
"WDBJ7",1
"weatherchannel",1
"WellStarHealth",1
"WFXL",1
"wgazawayWTOC",1
"WGTC",1
"wgxa",1
"WilburRoss",1
"WinshipAtEmory",1
"wjxt4",1
"WoodwardAcademy",1
"WRDW_WAGT",1
"wsb",1
"wsbradio",1
"WSJPolitics",1
"WWIIMemorial",1
"ymca",1
"YouTube",1
"ZippyDuvall",1
