"Hashtag","Frequency"
"apoy14",1
"Apple",1
"ApproveKeystoneXL",1
"ArmedForcesDay",1
"ArmyStrong",1
"AshCarterNominationHearing",1
"Asthmatic",1
"Auschwitz",1
"australia",1
"AV",1
"Aviation",1
"Bedlam",1
"beef",1
"biofuels",1
"BisonDay",1
"bizav",1
"bootsontheground",1
"Boston",1
"Breaking",1
"BREAKING",1
"BREAKINGS",1
"BreastCancer",1
"brokenpromises",1
"BROKENPROMISES",1
"Brownfields",1
"budget",1
"CAFE",1
"carbontax",1
"celebrar",1
"celebratefamilies",1
"ChampionsForKids",1
"Chattanooga",1
"chesapeakebay",1
"ChrisStevens",1
"Christmas",1
"classified",1
"climate",1
"CNNinternational",1
"cocaine",1
"COLA",1
"compromises",1
"Congress",1
"conservative",1
"ConstitutionDay2015",1
"cop18",1
"CostofUp4Climate",1
"CPP",1
"CPRD",1
"CR",1
"creating",1
"CrossroadsSummit",1
"CRPD",1
"czar",1
"DaysLIkeToday",1
"DC",1
"DCFlyIn2014",1
"DCwatchlive",1
"DDay",1
"DDAY71",1
"debtlimit",1
"defundObamaCare",1
"defundpp",1
"Dell30more",1
"detached",1
"distraction",1
"ditchtherule",1
"DuckDynasty",1
"education",1
"effective",1
"EmanuelAME",1
"enemy",1
"epwclimatehearing",1
"EPWDems",1
"ESSA",1
"Experiments",1
"F16",1
"failed",1
"fakehearing",1
"FASTACT",1
"FF",1
"first100days",1
"First100Days",1
"flyinghigh",1
"foreverfamilies",1
"ForOurStudents",1
"Fort",1
"FosterCareMonth",1
"gapol",1
"Gaza",1
"genav",1
"Georgia",1
"GETREADY",1
"GHG",1
"GIbill",1
"GIBillGrads",1
"Go8",1
"GoodForOklahoma",1
"gop",1
"gopmajority",1
"GreatGreenCarFleet",1
"green",1
"greenhouse",1
"Guncontrol",1
"Guymon",1
"Half",1
"HappyHalloween",1
"Harvey",1
"HASC",1
"HBD",1
"healthcare",1
"heroin",1
"HHSMandate",1
"HonorMilitaryFamilies",1
"Hooah",1
"HydeAmendment",1
"HydeSavesLives",1
"Immigration",1
"irghttowork",1
"IStandWithIsrael",1
"ItsSoCold",1
"JudgeGorsuch",1
"junkscience",1
"JVTA",1
"keepGITMOopen",1
"KeepOurCummunitiesSafe",1
"KeepYourPromise",1
"KellyFile",1
"keystoneXL",1
"KeystoneXLPipeline",1
"kidneyadvocacy",1
"kidsservetoo",1
"Kony2012",1
"kwox",1
"liveonokcfox",1
"LongJohns",1
"LouDobbsTonight",1
"LRA",1
"manmade",1
"March4Life",1
"MarchforLife",1
"MarchForLife",1
"marchforlife2016",1
"MarchMadness",1
"MarchOn",1
"Mattis",1
"McAlesterRadio",1
"MemorialDay",1
"MerryChristmas",1
"Military",1
"misguidedprioities",1
"MonthofMilitaryChild",1
"MonthoftheMilitaryChild",1
"MoreSuccessfulThanObamaCare",1
"MoreThanAWebsite",1
"MSNBC",1
"NAA2015",1
"NationalAgDay",1
"NationalAmericanIndianHeritage",1
"NationalFosterCareMonth",1
"nationalmammal",1
"NationalPrepareAthon",1
"nationalsecurity",1
"NationalSecurity",1
"NativeAmericanIndianHeritageMonth",1
"natladoptionmonth",1
"natlsecurity",1
"Nato",1
"neverforget",1
"NeverForgotten",1
"NewSTART",1
"NIMBY",1
"notenoughsolutions",1
"NRA",1
"NuclearEnergy",1
"NuclearOption",1
"NYC",1
"Obama",1
"ObamacareCancellations",1
"OK",1
"okc",1
"OKC",1
"OKCbombing",1
"okfbinDC",1
"OKFFA14",1
"OKGOP",1
"Oklahomastrong",1
"okpol",1
"OKState",1
"okwildfire",1
"omg",1
"OSH2013",1
"Owasso",1
"ParisAgreement",1
"ParisAirShow",1
"ParisShooting",1
"partners",1
"PAS13",1
"PassTheNDAA",1
"PatriotAct",1
"PEAK15",1
"peanuts",1
"permanentdelay",1
"perspective",1
"phony",1
"piclab",1
"pinkslip",1
"pjnet",1
"PlannedParenthood",1
"platformsmatter",1
"PolarVortex",1
"PollutingPruitt",1
"POWRecognitionDay",1
"prayforoklahoma",1
"priorities",1
"PruittForEPA",1
"PTSDAwarenessDay",1
"PublicPower",1
"PurpleHeartDay",1
"PurpleHeartRecipients",1
"RebuildRenew",1
"RedCross",1
"reigninEPA",1
"ReligiousFreedomForAll",1
"religiousliberty",1
"ReligiousLiberty",1
"RememberOKC",1
"repealObamaCare",1
"RepealObamacare",1
"RepealTheRFS",1
"RestoftheStory",1
"RethinkRedTape",1
"risk",1
"RoevWade",1
"russia",1
"SASChearing",1
"SaveOurServices",1
"SCOTUSnominee",1
"SEC",1
"secdefense",1
"secofcommerce",1
"secretaryoftransportation",1
"semperfi",1
"senatefloor",1
"sequester",1
"Sequester",1
"Sharknado",1
"sidelines",1
"SmallBizoftheDay",1
"SmallBizWeek",1
"SmallBusinessSaturday",1
"SmallBusinessWeek",1
"snowday",1
"Sochi2014",1
"Sooners",1
"standwithcruz",1
"StopObamasAmnesty",1
"studentcam2016",1
"studentloans",1
"SugarBowlChamps",1
"SupportFrance",1
"SupportOurTroops",1
"sworn",1
"T",1
"TaiwanNationalDay",1
"Take2",1
"Taliban",1
"TalibanFive",1
"TaxCutAndJobsAct",1
"TaxCutsAndJobsAct",1
"TaxDay",1
"TaxDay2016",1
"TaxExtenders",1
"tbt",1
"TBTuesday",1
"TeacherAppreciationDay",1
"teacherlife",1
"Thanksgiving",1
"TheRealStory",1
"Thunder",1
"thunderup",1
"TimetoRebuild",1
"toomuchdebt",1
"Top5",1
"Top5MostConservative",1
"TrainWreck",1
"tribunefest",1
"TRIOworks",1
"troops",1
"Trump",1
"TRUTH",1
"TulsaNews",1
"TulsaToday",1
"ukraine",1
"unacceptable",1
"UNAffordableCareAct",1
"uncertain",1
"understatement",1
"US",1
"USArmy",1
"USAvCAN",1
"VAaccountability",1
"WarOnCoal",1
"WashingtonDC",1
"WashTimesOpEd",1
"wecantwait",1
"WelcomeBack",1
"WestTX",1
"WGDB",1
"WhenSenatorsChannelJayZ",1
"whywemarch",1
"WIIN",1
"wildfire",1
"wildfires",1
"woodward",1
"Yes2Energy",1
"zeroLRA",1
