"Hashtag","Frequency"
"fire",1
"firefighter",1
"firefighters",1
"fires",1
"fisheries",1
"fishing",1
"FlagDay",1
"FlintWaterCrisis",1
"FOPOnTheHill",1
"fortune500",1
"fossilfuel",1
"Fossilfuel",1
"FredHutch",1
"FreeCommunityCollege",1
"FreeSpeech",1
"FridayFeeling",1
"FridayReads",1
"FundFlint",1
"future",1
"FY17NDAA",1
"GalentinesDay",1
"genderwagegap",1
"GetOutside",1
"glacier",1
"GlobalHERAct",1
"GoCougs",1
"godawgs",1
"goldmedal",1
"GoMariners",1
"GopTaxPlan",1
"GOPTaxScam",1
"GoVolunteer",1
"GraceHopper",1
"GRAMMYs",1
"GrandCanyon",1
"GreatLakes",1
"greatoutdoors",1
"GreatOutdoors",1
"green",1
"greenbusiness",1
"GreenwoodExplosion",1
"gridmod",1
"HAGHillForum",1
"HandsOffMedicare",1
"HandsOffMyBC",1
"Hanukkah",1
"HappyBdayUSCG",1
"HappyEaster",1
"HappyStPatricksDay",1
"HappyThanksgiving",1
"Harvey",1
"havardhousingreport",1
"Hawks",1
"HBDAmerica",1
"healthcareBill",1
"Healthcarebill",1
"HealthCareBill",1
"healthy",1
"HeartDisease",1
"hiking",1
"HispanicHeritageMonth",1
"Holocaust",1
"HolocaustRemembranceDay",1
"homeless",1
"Homelessnesss",1
"HourofCode",1
"housing",1
"HousingBonds",1
"housingcrisis",1
"HRCScorecard",1
"hurricane",1
"Huskies",1
"Icebreaker",1
"IDAHOT",1
"IDB2017",1
"ImmigrantRightsDay",1
"immigrants",1
"incomeinequality",1
"innovate",1
"Innovation",1
"InRussWeTrust",1
"InternationalEatAnAppleDay",1
"InternationalLiteracyDay",1
"InternetForAll",1
"investment",1
"investments",1
"Irma",1
"IRS",1
"Islamophobia",1
"IstandwithPP",1
"ITTtech",1
"jobcreation",1
"jobgrowth",1
"JointAddress",1
"Jointsession",1
"JointSession",1
"JrHOF",1
"junkinsurance",1
"keepitpublic",1
"Keepitpublic",1
"KeepWorkSave4Cities",1
"KellyanneConway",1
"Kickoff2016",1
"KidsStateDinner",1
"Kitsap",1
"LanderStreet",1
"landslide",1
"LasVegas",1
"LCVScorecard",1
"lead",1
"Lead",1
"LGBTEquality",1
"LGBTEqualityDay",1
"LibrarianofCongress",1
"LIHTCat30",1
"loans",1
"love",1
"LoveisLove",1
"LoveIsLove",1
"LoveMovesUs",1
"LunarNewYear",1
"LymphedemaAwarenessDay",1
"LymphedemaTreatmentAct",1
"manufacturers",1
"Manufacturing",1
"MarchMadeness",1
"MarchMadness",1
"MarineCorpsBirthday",1
"maritime",1
"marriageequality",1
"Mars",1
"MayDay",1
"MealsonWheels",1
"Medicine",1
"MemorialDay",1
"MemorialDay2016",1
"mentalhealth",1
"MesDeLaHerenciaHispana",1
"middlclass",1
"middleclass",1
"military",1
"mitigation",1
"MLKDAY",1
"MLSCupChampions",1
"mondaymotivation",1
"MondayMotivation",1
"MorganFreeman",1
"Mosier",1
"MothersDay",1
"MtRainier",1
"MtStHelens",1
"MyVetBiz",1
"NationalAirborneDay",1
"NationalBeerDay",1
"NationalChampionship",1
"NationalCoffeeDay",1
"NationalComingOutDay",1
"NationalDrinkBeerDay",1
"NationalEntrepreneurshipMonth",1
"NationalHamburgerDay",1
"NationalLabs",1
"NationalMonument",1
"NationalPumpkinDay",1
"nationalsecurity",1
"NationalSecurity",1
"NationalTeachersDay",1
"NationalVolunteerWeek",1
"NativeAmericanHeritageDay",1
"NaturalDisasters",1
"naturalresources",1
"NCAAChamps",1
"NCAAGolf",1
"NCAARow",1
"NDAA",1
"Netneutrality",1
"NFLSunday",1
"NHD2017",1
"NOAA",1
"NobelPrize",1
"NoblePrize",1
"NoChildSleepsOutside",1
"NoFlyNoBuy",1
"NOPebbleMine",1
"NorthKorea",1
"Northwest",1
"NorthWest",1
"NPS",1
"NPS101",1
"nuclearwaste",1
"NYC",1
"ObamaCare",1
"Obergefell",1
"oceanacidification",1
"oceanawards",1
"oceanawards2016",1
"oceanprom",1
"Oceans",1
"October",1
"oilspillresponse",1
"Oiltrains",1
"OilTrains",1
"Olympics",1
"OneNightCount",1
"ONEPowerSummit",1
"onthisday",1
"Onthisday",1
"OnThisDay",1
"OpEd",1
"Open",1
"OpenEnrollment",1
"OpenInterent",1
"openInternet",1
"Openinternet",1
"openspaces",1
"OptOutside",1
"orca",1
"Oregon",1
"orlando",1
"Orlando",1
"Oso",1
"OsoStrong",1
"OurWild",1
"OutdoorEconomy",1
"outdoors",1
"OverdoseAware2016",1
"overdueOT",1
"overtime",1
"Pac12FCG",1
"PacificCounty",1
"Paidsickdays",1
"Palau",1
"Passover",1
"PaycheckFairness",1
"PaycheckFairnessAct",1
"PearlHarbor",1
"PearsonField",1
"PECASE",1
"perscrption",1
"PikePlace",1
"pipelines",1
"PlanAhead",1
"planet",1
"PolarStar",1
"POLARSTAR",1
"Politics",1
"polluters",1
"PollutersPay",1
"pollutingpruitt",1
"port",1
"PortAngeles",1
"Portland",1
"povertydoesntfly",1
"PresidentsDay",1
"pride2016",1
"Pride2017",1
"PrideMonth",1
"PrideParade",1
"PrimeDay",1
"progress",1
"PROMESA",1
"protectDACA",1
"ProtectDreamers",1
"protectnetneutrality",1
"ProtectOurCoasts",1
"Publiclands",1
"PublicSafety",1
"PublicSchools",1
"PuertoRicorelief",1
"Pullman",1
"pulse",1
"PurplePledge",1
"PurpleThursday",1
"PyeongChang2018",1
"QER",1
"quality",1
"Quality",1
"Racism",1
"raisethewage",1
"RaisetheWage",1
"RaiseTheWage",1
"Ramadan",1
"refuge",1
"RefugeesWelcome",1
"RejectRepeal",1
"renewable",1
"reserach",1
"resist",1
"Resist",1
"rights",1
"RioDawgs",1
"RioOlympics",1
"RIP",1
"rivers",1
"RoadToRio",1
"robotics",1
"Robotics",1
"RoevWade",1
"ruralheath",1
"Safety",1
"sagegrouse",1
"SaveANWR",1
"SaveLWCF",1
"SaveNetNeutrality",1
"SaveOpenInternet",1
"SaveOurSound",1
"SavePABs",1
"SBDCday",1
"SBDCDay",1
"SCCA",1
"Science",1
"ScienceRules",1
"scientists",1
"SCOTUSNOM",1
"SCOTUSnominee",1
"SeaFair",1
"SeafairisSummer",1
"SeaGrant",1
"SeattleLove",1
"seattlepride",1
"SeattlePrideParade",1
"SEAvsATL",1
"SEAvTOR",1
"September11",1
"September11th",1
"ShareYourStory",1
"shellfish",1
"Shoalwater",1
"ShowUsTheBill",1
"sickleave",1
"sitin",1
"skillsgap",1
"SkinnyRepeal",1
"SmallBuisnessSaturday",1
"SmallBusinesses",1
"SmallBusinessWeek",1
"SmartCities",1
"socialsecurity",1
"SocSec81",1
"SoDo",1
"SoundersMarch",1
"space",1
"Standwithbearsears",1
"StandWithOrlando",1
"startup",1
"Startupday",1
"StateOfWomen",1
"STEP",1
"stewardship",1
"Stonewall",1
"StopGunViolence",1
"StoptheSham",1
"studentloans",1
"SuicidePreventionMonth",1
"SunShot",1
"Tacoma",1
"tax",1
"Tax",1
"Taxbill",1
"taxes",1
"taxfairness",1
"TEALS",1
"TeamUSA",1
"TechHire",1
"technical",1
"TeenPregnancy",1
"telehealth",1
"ThanksObama",1
"ThankYouObama",1
"TheHouseGriffeyBuilt",1
"thisisdiabetes",1
"ThisisDiabetes",1
"ThisWeek",1
"ThxBirthControl",1
"TIGER",1
"timber",1
"TitleIX",1
"TNF",1
"TOTY18",1
"tourist",1
"trade",1
"transit",1
"Transportation",1
"TravelBan",1
"TravelTuesday",1
"Tribal",1
"Tribes",1
"TriCitiesWA",1
"TrumpBudget",1
"TSA",1
"tsunamis",1
"United",1
"UnitedStates",1
"urban",1
"USA",1
"USAPulses",1
"Vancouver",1
"VancouverWA",1
"veteran",1
"ViolenceAgainstWomenAct",1
"volcano",1
"Volcano",1
"volcanoes",1
"volunteering",1
"vote",1
"VoterRegistrationDay",1
"WAedu",1
"wallawalla",1
"WaronMedicaid",1
"WATeachLead",1
"waterrights",1
"WaWildfire",1
"WAwine",1
"WearRed",1
"weather",1
"WeatherizationDay",1
"WednesdayWisdom",1
"weekend",1
"WeRemember",1
"WholeWomansHealth",1
"WilburRoss",1
"Wildlife",1
"Women",1
"womeninSTEM",1
"womenrights",1
"WomxnMarch",1
"worker",1
"workingfamilies",1
"workplace",1
"workplacesafety",1
"WorkPlaceSafety",1
"WorldAIDSDay",1
"WorldMentalHealthDay",1
"WorldOceansday",1
"WorldRefugeeDay",1
"WorldSoilDay",1
"WRDA",1
"Zikavirus",1
