"Mention","Frequency"
"RadiologyACR",1
"RandPaul",1
"Raul_Labrador",1
"RedCross",1
"redriverbeer",1
"RepEdWhitfield",1
"RepRyanZinke",1
"RepSteveChabot",1
"robportman",1
"RyanZinke",1
"SBAPacificNW",1
"SBECouncil",1
"SCOREMentors",1
"Scotus",1
"SelectUSA",1
"SenateFloor",1
"SenatorCantwell",1
"SenatorCardin",1
"SenatorHeitkamp",1
"SenatorReid",1
"SenatorTester",1
"SenBobCorker",1
"SenDuckworth",1
"SenGaryPeters",1
"SenJeffMerkley",1
"SenJohnMcCain",1
"SenMarkey",1
"SenTedCruz",1
"SenWhitehouse",1
"ShannonBream",1
"ShopFloorNAM",1
"SmallBizGOP",1
"SmallBusinessPE",1
"StandWithMainSt",1
"SteveDaines",1
"TacticalMedical",1
"tamarackaero",1
"teamiha",1
"tfpl2",1
"TheHillEvents",1
"ThePostRegister",1
"TheRealLisaBain",1
"ThisHour",1
"TIME",1
"TimLewis690",1
"TroutUnlimited",1
"Twitter",1
"TylerMathisen",1
"uidaho",1
"UmaPemmaraju",1
"USArmy",1
"USCGAcademy",1
"USChamberAction",1
"USDA",1
"USGAO",1
"USMC",1
"USMMA_Alumni",1
"USNavy",1
"USSenatePhoto",1
"uvsj",1
"VA_PTSD_Info",1
"VAChair",1
"visitidaho",1
"visitthecapitol",1
"VOA_News",1
"voguemagazine",1
"VP",1
"WashTimes",1
"westerncaucus",1
"westgov",1
"WestPoint_USMA",1
"WIRED",1
"WWE",1
"xCraftUAV",1
