"Hashtag","Frequency"
"GymRat",1
"HappyHanukkah",1
"HarveyRelief",1
"HateSpeech",1
"HealthcareBill",1
"HealthCareFreedom",1
"HeIsRisen",1
"HigherEd",1
"HinckleyReport",1
"hipsterantitrust",1
"HMD2018",1
"HomeVisiting",1
"HonorThem",1
"HoustonStrong",1
"humantrafficking",1
"HurricaneMaria",1
"ICYMI",1
"ilovethiscountry",1
"IndividualMandate",1
"infrastructure",1
"Infrastructure",1
"infrastructureweek",1
"innovation",1
"Irma",1
"IRS",1
"JFK100",1
"jobs",1
"Jobs",1
"LACatUTA",1
"Law",1
"LawEnforcement",1
"LDSChurch",1
"LDSconf",1
"legal",1
"LGBTQ",1
"LightTheWorld",1
"liquidnitrogen",1
"LondonBridge",1
"MarchforLife",1
"Medicaid",1
"MicDrop",1
"middleclass",1
"MIECHV",1
"Mighty5",1
"MLKDay",1
"Mormon",1
"MormonMafia",1
"MTPDaily",1
"NASA",1
"nationalpoliceweek",1
"NationalPoliceWeek2017",1
"NationalSelfieDay",1
"NationalSunglassesDay",1
"NationalTeachersDay",1
"NationalTelephoneDay",1
"NFIB",1
"NHCW17",1
"NMPA",1
"nomonument",1
"NorthKorea",1
"nvsen",1
"OANN",1
"OGHinBearsEars",1
"OGhistory",1
"openact",1
"OPENAct",1
"Oprah",1
"OUdc17",1
"PARTSAct",1
"PatentsMatter",1
"PhotosoftheWeek",1
"Polic",1
"PoliceWeek",1
"PoliceWeek2017",1
"PPW2017",1
"PresidentsPen",1
"PresMonson",1
"Priorities",1
"prolife",1
"protectBearsEars",1
"ProtectingKids",1
"ProtectingOurKids",1
"PyeongChang2018",1
"RapidDNA",1
"RareDisease",1
"ReAccommodating",1
"ReligiousFreedom",1
"RepealAndReplace",1
"rescindbearsears",1
"RoshHashanah",1
"S705",1
"SASatUTA",1
"SASC",1
"saveBearsEars",1
"schumershutdown",1
"SchumerShutown",1
"SCOTUS101",1
"September11",1
"sexualassault",1
"ShanahTovah",1
"shutdown",1
"SiliconSlopes",1
"SinglePayer",1
"smallbiz",1
"Smallbiz",1
"SolarEclipse",1
"SolarEclipse17",1
"SolutionSunday",1
"Spacewalk",1
"SpecialReport",1
"spiritday",1
"sportsmen",1
"Squad",1
"StandWithSongWriters",1
"StateOfTheUnion",1
"SUCCEEDAct",1
"suicideprevention",1
"SuicidePrevention",1
"SummerOfCivility",1
"SutherlandSprings",1
"TANF",1
"Tax",1
"TaxDebate",1
"taxReform",1
"techgrowth",1
"Technet",1
"TechTerm",1
"TECHWEEK",1
"Texas",1
"theirrules",1
"TheirRules",1
"Throwback",1
"thugs",1
"timelapse",1
"timewarner",1
"transmilitaryban",1
"transparency",1
"Trump",1
"UniteTheRight",1
"UofUshooting",1
"USA",1
"utah",1
"UtahGrad17",1
"UtahJazz",1
"utahtech",1
"UTBizinDC",1
"utgop",1
"utleg",1
"UTtech",1
"uvulife",1
"Veteran",1
"Veterans",1
"VeteransDay",1
"videogamers",1
"VirginIslands",1
"Wildfire",1
"WomenInTech",1
"workforce",1
"WorldRefugeeDay",1
"WorldRefugeeeDay",1
"wrd2017",1
"YOY",1
"zootsuits",1
