"Hashtag","Frequency"
"WaterForTheWorld",1
"weneedreform",1
"WetFootDryFoot",1
"WHCD",1
"WhiteSupremacy",1
"whyweliveinarizona",1
"Wickenburg",1
"wildfire",1
"windPTC",1
"winforAZ",1
"WinGame5",1
"winning",1
"WorldCup",1
"wotus",1
"wpcfdinner",1
"WWIIMemorial",1
"Yarnell19",1
"Zimbabwe",1
"ZombieTaxCredit",1
