"Hashtag","Frequency"
"SaveOurHealthCare",1
"SavePerkinsNow",1
"SBHC",1
"SBHC16",1
"SCOTUSnom",1
"SenateRuralSummit",1
"Shutdown",1
"SmallBizSat",1
"SocialSecurity",1
"SouthCarolina",1
"SouthDakota",1
"staawards",1
"STAawards",1
"stabenow",1
"StandUpToCancerDay",1
"StartupAmerica",1
"startupday",1
"StrongerThanStigma",1
"SugarBowl",1
"sunrise",1
"sustainability",1
"SuttonsBay",1
"SymphonyInD",1
"takeyourchildtoworkday",1
"Tax",1
"tbt",1
"TeamUSA",1
"TECHtalk",1
"Tennessee",1
"Texas",1
"ThankAFarmer",1
"Thanksgiving",1
"ThanksgivingDayParade",1
"TheFightingIrish",1
"ThisIsMuskegon",1
"Tires",1
"TMD125",1
"TPA",1
"trade",1
"Trade",1
"traversecity",1
"Trump100days",1
"TrumpTextbook",1
"Tweetmarch",1
"Twittermarch",1
"TwitterMarch",1
"Type1diabetes",1
"UCCShooting",1
"UI",1
"UP",1
"UpperPeninsula",1
"urbanagriculture",1
"Utah",1
"UTCinAmerica",1
"vabenefit",1
"valueCHCs",1
"VehicleInnovationAct",1
"veterans",1
"Veterans",1
"vets",1
"VoteNO",1
"VRA",1
"VRA50",1
"VT",1
"WakeUpWithAl",1
"Warriors",1
"WED2015",1
"WestMI",1
"WhatLiftsYou",1
"WhatMomsNeed",1
"WHChamps",1
"Win3forMichigan",1
"WMHD15",1
"WNIT",1
"women",1
"WomensHealthWeek",1
"WomensMarch",1
"WorkforceDevelopment",1
"WorldAlzheimersDay",1
"WorldDiabetesDay",1
"WorldMentalHealthDay",1
"Wyoming",1
"YearInSpace",1
"YomKippur",1
