vote_id,vote_url,outliers
119817,/congress/votes/115-2017/s299,412545 412244 412678 412598 412681
119810,/congress/votes/115-2017/s300,412200 412545 412678 412598 412681
119818,/congress/votes/115-2017/s302,412556 412679
119811,/congress/votes/115-2017/s303,412248
119819,/congress/votes/115-2017/s304,300081 412390
119820,/congress/votes/115-2017/h653,412672 412646 400209 400244 412438 400219 400380
119822,/congress/votes/115-2017/h655,412675 412661 412438 400607
119825,/congress/votes/115-2017/s305,300081 412390
119827,/congress/votes/115-2017/h658,400641 412580 412607 412687 400075 412718 400111 412432 412529 400402 400371 412308 400309 412214 412632 400047 412606 412565
119828,/congress/votes/115-2017/h659,400651 412683 412397 400657 412503 400316
119829,/congress/votes/115-2017/h660,412226 412683 400657 400316 400651 412397 400209 400116 412725 412438 412503 412569 400220 400030
119830,/congress/votes/115-2017/s307,412248
119835,/congress/votes/115-2017/h662,400209 412627 400316
119834,/congress/votes/115-2017/h663,412672 412290 412315 412202 400651 412621 412619 412651 412721 412466 412725 412438 412503 400218 400219 400380 400030
119831,/congress/votes/115-2017/h664,400209 412683 412503
119837,/congress/votes/115-2017/s310,412507 300019 412390
119839,/congress/votes/115-2017/h665,400209
119840,/congress/votes/115-2017/h666,400209 400316
119841,/congress/votes/115-2017/h667,412683 412485 412395 412397 400209 400116 412438 412503
119844,/congress/votes/115-2017/h670,412690 412523 412694 412682 400651 412653 412434 412419 412729 412438 412697 412569 412703 412714 412715 412214 412662 412683 412485 400209 412503 412509 412255 412259 412646 412519 412395 412397 400363 412534 412537
119843,/congress/votes/115-2017/h671,412416 412419 412310 400651 400656 412690 412675 412438 412569 400154 412572 400032 412713 412605 412478 412226 412683 412485 412623 400209 412627 412503 400607 412625 412395 412397 412477 400116 412662
119845,/congress/votes/115-2017/s311,412678 300071 412200 412671 412669 412495 412598 412667 412573 412542 412223
119847,/congress/votes/115-2017/h672,400290 412215
119848,/congress/votes/115-2017/h673,412438 412503
119850,/congress/votes/115-2017/h674,400209 412627
119851,/congress/votes/115-2017/h675,400097 412739 412571 412657 412616 412522 412558 400271 400209 412435 412308 412725 400623 412682
119854,/congress/votes/115-2017/h677,412534 412682 412717 412509 412694 412714
119859,/congress/votes/115-2017/s316,412243
119856,/congress/votes/115-2017/h679,400074 412509 412534 412717
119858,/congress/votes/115-2017/h680,412385 412739 412516 412517 412616 400170 412331 412716 412685 400623 412560 400209 412682 400308 400246 412503 400116 400122 412687 412522 412318
119863,/congress/votes/115-2017/h681,400074 400316
119861,/congress/votes/115-2017/h682,412418 412546 400271 412562 412435 412565 412438 412571 412575 412579 412199 412739 412617 400074 400204 400209 412687 412638 412258 412516 400616 400639
119860,/congress/votes/115-2017/h684,400160 412385 412715 412534 412529 412522 412695 412652 412717 400623 412560 400209 412562 400371 400116 412725 412438 412503 412694 412682 412606
119864,/congress/votes/115-2017/s317,412243
119866,/congress/votes/115-2017/s318,412194 412323 412390
119865,/congress/votes/115-2017/s319,412305 300081 412490 412247
119869,/congress/votes/115-2017/h685,412438
119868,/congress/votes/115-2017/h686,412690 412683 400651 412397 412434 400116 412661 412438 412503
119867,/congress/votes/115-2017/h687,412578 412619 400651 412525 412655 412683 412690 412661 412438 412503 412569 412283 412574 400607
119871,/congress/votes/115-2017/h689,400209 412438 412503
119873,/congress/votes/115-2017/s320,412492 412281 300100 412678
119872,/congress/votes/115-2017/h690,412690 412419 400651 412397 412619 412525 412434 412675 400116 412661 412438 412503 412569 400220 412725 412729 400607
119876,/congress/votes/115-2017/h692,412672 412290 400196 412646 412648 400142 412719 400209 400244 400343 400219 400380
119874,/congress/votes/115-2017/h693,412438
119879,/congress/votes/115-2017/h694,412516 412517 412657 412689 412716 400074 400204 400271 400209 412595 400116 412725 412412 412682
119880,/congress/votes/115-2017/h695,412690
119883,/congress/votes/115-2017/h698,400209
119885,/congress/votes/115-2017/h699,412672 412290 400196 412646 412648 400142 412719 400209 400244 400343 400219 400380
119887,/congress/votes/115-2017/h701,400209
119889,/congress/votes/115-2017/h702,412544 412257 412523 400209 412715 412714 412295 412717 400271 412683 400081 412503 412438 400343 412282 412509
119891,/congress/votes/115-2017/h705,412438 412503
119892,/congress/votes/115-2017/h707,412417 412550 412551 400652 412430 400655 412317 400158 412653 412460 412461 400052 412601 412480 412226 412487 412622 400341 400313 412635 412641 412388 412525 412526 412405 412284
119895,/congress/votes/115-2017/h708,412544 412419 412694 412682 412683 412690 412693 412438 412311 412569 400030 412703 412714 412209 412226 412662 412621 412697 412503 400344 412509 412255 412283 412519 400618 412396 412397 412534 412537 412411
119894,/congress/votes/115-2017/h709,412416 412608 400643 412676 412422 412295 412552 412553 412426 412683 412675 412397 412434 412419 412438 412569 400154 412702 412191 400032 412550 412711 412712 400175 412639 412596 412472 412729 400607 412703 412477 412605 412226 412611 412485 400071 412619 412623 412624 412628 412503 412255 412475 412388 400365 412399 400116 412661 412662 412540 412670
119898,/congress/votes/115-2017/s324,412322 400134 412679 412492 412495 412573 300030 412671
119897,/congress/votes/115-2017/s325,300065 412680 412330 412492 412495 300093
119899,/congress/votes/115-2018/s1,412678 300100 412598 412542
119901,/congress/votes/115-2018/s2,412200
119902,/congress/votes/115-2018/s4,412200
119904,/congress/votes/115-2018/h2,400209 412503
119906,/congress/votes/115-2018/h4,412438
119907,/congress/votes/115-2018/h5,412576 412193 400355 412688 412647 412715 412396 400402 412718 400047 412432 400114 412717 412606
119909,/congress/votes/115-2018/h6,412193 412647 412715 412396 400402 400047 412688 400114 412717
119908,/congress/votes/115-2018/h7,412576 412193 412647 412715 400402 400047 412688 400114 412717 400406 412606 400639
119910,/congress/votes/115-2018/s6,412200
119914,/congress/votes/115-2018/h8,400209 412694 412534 412503
119915,/congress/votes/115-2018/h11,412672 412290 400259 412293 412682 412546 412558 400271 412688 400661 412566 412421 412580 412583 412584 412615 412721 412214 412487 412616 412629 400344 412505 400219 412385 412643 412517 412519 412649 412651 412396 412657 400244 412536 400380
119918,/congress/votes/115-2018/h14,412416 412673 412419 412639 412295 412552 412605 412426 400651 400652 412482 412430 412397 412689 400018 400659 412309 412569 412399 412574 412191 400417 412571 412525 412331 412503 400052 400440 400313 400314 400607 412477 412472 412736 412226 412683 412485 412623 412624 400209 400211 400343 412255 412514 412646 400230 400361 412395 412685 400365 412682 400623 412627 400116 412434 412662 412536 412410
119920,/congress/votes/115-2018/h15,400651 400209 400018 400116 412438 412503
119919,/congress/votes/115-2018/h16,412631 412419 412310 412295 412552 412682 400651 400652 412482 412430 412397 412689 412434 412675 412729 412438 412569 400029 412574 400032 412578 412738 412525 412712 412503 400052 412472 400313 400314 412639 412605 412478 412226 412683 412485 412486 412488 412619 412685 412624 400209 412627 400343 400378 400607 412711 400365 400116 412662 412410
119921,/congress/votes/115-2018/h17,412438 412503
119922,/congress/votes/115-2018/s8,412200
119925,/congress/votes/115-2018/s10,412549 412492 412495 412244 412406 400284
119927,/congress/votes/115-2018/s11,412549 300043 412492 412495 300081 412244 412406 412247 412218 400284 412573
119928,/congress/votes/115-2018/h19,412683 412438 412503
119929,/congress/votes/115-2018/h22,412683 400209 412395 412438 412503
119934,/congress/votes/115-2018/h24,412690 412419 412694 412295 412682 400651 400656 412434 412308 412693 412438 412569 412315 412523 412715 412717 412725 412226 412683 412534 400209 412503 412509 412382 400607 412688 412258 400618 412395 412525 400371 400116 400630 412714 412562
119933,/congress/votes/115-2018/h25,400209 400249
119936,/congress/votes/115-2018/s12,412549 412492 412495 300081 412244 412406 412247 412665 412218
119938,/congress/votes/115-2018/h28,400209 412438 412503
119940,/congress/votes/115-2018/h30,400316 400220 400630
119943,/congress/votes/115-2018/h31,400209 412725 400246
119941,/congress/votes/115-2018/h32,412192 412571 400209 400363 412688 400081 412534 400218 412315
119942,/congress/votes/115-2018/h33,412662 400657 400618 412683 412397 412686 412621 400209 412690 412725 412438 412503 400344 412703 412714 412255
119944,/congress/votes/115-2018/h34,400209 400651 412438
119945,/congress/votes/115-2018/s13,412492 412495
119947,/congress/votes/115-2018/h35,400641 412580 400616 400363 412718 400111 412432 412529 400402 400371 400309 412214 412632 400047 412606 412565
119948,/congress/votes/115-2018/h36,400657 412214 412571 400630 400230
119946,/congress/votes/115-2018/h37,412503
119950,/congress/votes/115-2018/s14,412741 400134 300072 412492 412495 412243 300047
119949,/congress/votes/115-2018/s15,412243 412741
119951,/congress/votes/115-2018/h38,412512 412546 412219 412694 412209 412714 412519 412686 412688 400081 412308 412534 400218 412315 412382 412575
119953,/congress/votes/115-2018/h40,400259 412708 400263 400111 412470 412509
119954,/congress/votes/115-2018/h42,412512 412715 412534 412647 412714 412523 412685 412686 412688 412209 412532 412438 412694 412509
119957,/congress/votes/115-2018/s16,412492 412244 412495
119958,/congress/votes/115-2018/s17,412492 412244 412495
119959,/congress/votes/115-2018/h44,412257 412418 412683 412662 400230 412236 412682 412435 400364 412397 412505 412272 400211 412725 412438 412503 400344 400249 400378 412571 412382
119960,/congress/votes/115-2018/s18,412678 300043 412492 412495 412598 412573
119961,/congress/votes/115-2018/s19,300043 412678 412491 412492 412495 412598 412573
119962,/congress/votes/115-2018/s20,300019 412492 412741 412390
119964,/congress/votes/115-2018/s21,300019 412492 412741 412390
119968,/congress/votes/115-2018/s25,300075 412246
119967,/congress/votes/115-2018/s26,412242 412741
119969,/congress/votes/115-2018/h45,412503 412438 400607
119970,/congress/votes/115-2018/h46,412419 412485 400052 412661 412438 412503 412478 400607
119971,/congress/votes/115-2018/h48,412534 412714 412438 412694 412503 412697 412509
119974,/congress/votes/115-2018/s27,412242 412741
119973,/congress/votes/115-2018/h49,412694 412682 412557 412686 412562 412438 400030 412575 412579 412715 412209 412532 412558 412503 412382 400607 412512 412516 412519 412523 400116 412534 412537
119980,/congress/votes/115-2018/h54,412503
119981,/congress/votes/115-2018/h55,412714 412509 412438 412503
119982,/congress/votes/115-2018/h56,412418 400100 412517 412615 400616 412682 412503 412239 412696 400114 400403 412725 400663 412435 412186 412543 400316 412637 412319
119984,/congress/votes/115-2018/h59,412534 412714 400209 412438 412694 412503 412509
119986,/congress/votes/115-2018/h60,412419 412580 412534 412209 412682 412519 412621 412686 412697 400209 400116 412382 412438 412503 400344 412537 412694 412693 400030 400607
119989,/congress/votes/115-2018/h62,400116 412438 412503
119991,/congress/votes/115-2018/h64,400259 412637 412331 412716 400271 412272 412682 412638 412571 412189 412318 412725
119992,/congress/votes/115-2018/s29,412681 412492
119993,/congress/votes/115-2018/h66,412418 412315 400271 412725 412716 412682 400364 412685 400623 412272 412689 412565 412695 412644 412219 412189 412575
119994,/congress/votes/115-2018/s30,412496 412322 412549 400134 412200 300041 412330 300043 412495 412464 300018 412542 412598 412678 300030
119995,/congress/votes/115-2018/s31,412496 412322 300100 412549 400134 412200 300041 412330 300043 412495 412464 300018 412598 412678 300030
119996,/congress/votes/115-2018/h68,412226 412438 412552 412683 412309 412534 412503 412569 412694 412509
119998,/congress/votes/115-2018/h69,412419 412550 412295 412552 412553 412426 400651 412610 412430 400365 400018 412309 412569 412570 412572 412445 412525 412653 412462 400175 412596 412472 412217 412475 412605 412736 412226 412740 412485 400071 412623 400313 400220 412410 412639 412641 412503 412395 412397 412399 400116 412662 412434 412660 412670
119999,/congress/votes/115-2018/s32,412573
