id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
412501,3930,37,0.94147582697201,17.687074829931973,2012-02-07,2018-02-09
412515,3308,31,0.9371221281741233,17.006802721088434,2013-01-03,2018-02-09
412524,3308,31,0.9371221281741233,17.006802721088434,2013-01-03,2018-02-09
412557,3308,31,0.9371221281741233,17.006802721088434,2013-01-03,2018-02-09
400404,15617,146,0.934878657872831,16.780045351473923,1995-01-04,2018-02-09
412271,6569,60,0.9133810321205663,16.553287981859409,2009-01-06,2018-02-09
412539,3308,30,0.9068923821039904,16.326530612244898,2013-01-03,2018-02-09
412625,2104,19,0.9030418250950569,16.099773242630384,2015-01-06,2018-02-09
412698,779,7,0.8985879332477535,15.419501133786847,2017-01-03,2018-02-09
412708,779,7,0.8985879332477535,15.419501133786847,2017-01-03,2018-02-09
412732,779,7,0.8985879332477535,15.419501133786847,2017-01-03,2018-02-09
412317,6569,59,0.8981580149185567,15.192743764172336,2009-01-06,2018-02-09
412541,3308,29,0.8766626360338573,14.965986394557824,2013-01-03,2018-02-09
412653,2104,18,0.8555133079847909,14.73922902494331,2015-01-06,2018-02-09
412278,6569,56,0.8524889633125285,14.285714285714285,2009-01-06,2018-02-09
412303,6569,56,0.8524889633125285,14.285714285714285,2009-01-06,2018-02-09
412520,3308,28,0.8464328899637243,13.83219954648526,2013-01-03,2018-02-09
412574,3308,28,0.8464328899637243,13.83219954648526,2013-01-03,2018-02-09
412257,5538,46,0.8306247742867461,13.605442176870749,2008-03-11,2018-02-09
412272,6569,54,0.8220429289085097,13.378684807256235,2009-01-06,2018-02-09
412634,2104,17,0.8079847908745247,12.925170068027212,2015-01-06,2018-02-09
412635,2104,17,0.8079847908745247,12.925170068027212,2015-01-06,2018-02-09
412465,4914,39,0.7936507936507936,12.698412698412698,2011-01-05,2018-02-09
412430,4914,38,0.7733007733007733,12.471655328798185,2011-01-05,2018-02-09
400154,16739,129,0.7706553557560188,12.244897959183673,1993-01-05,2018-02-09
412719,779,6,0.7702182284980745,11.564625850340136,2017-01-03,2018-02-09
412720,779,6,0.7702182284980745,11.564625850340136,2017-01-03,2018-02-09
412726,779,6,0.7702182284980745,11.564625850340136,2017-01-03,2018-02-09
412512,3308,25,0.7557436517533254,11.337868480725625,2013-01-03,2018-02-09
412482,4914,36,0.7326007326007326,11.111111111111111,2011-01-05,2018-02-09
412463,4914,35,0.7122507122507122,10.884353741496598,2011-01-05,2018-02-09
412487,4914,34,0.6919006919006919,10.657596371882086,2011-01-05,2018-02-09
412503,3363,22,0.6541778174249182,10.430839002267573,2012-11-15,2018-02-09
412688,779,5,0.6418485237483954,9.7505668934240362,2017-01-03,2018-02-09
412695,779,5,0.6418485237483954,9.7505668934240362,2017-01-03,2018-02-09
412731,779,5,0.6418485237483954,9.7505668934240362,2017-01-03,2018-02-09
412736,468,3,0.641025641025641,9.2970521541950113,2017-06-21,2018-02-09
412740,156,1,0.641025641025641,9.2970521541950113,2017-11-13,2018-02-09
412319,6564,42,0.6398537477148081,9.0702947845804989,2009-01-06,2018-02-09
412675,1117,7,0.6266786034019696,8.8435374149659864,2016-06-09,2018-02-09
412633,2104,13,0.6178707224334601,8.616780045351474,2015-01-06,2018-02-09
412295,6569,40,0.6089206880803775,8.3900226757369616,2009-01-06,2018-02-09
412505,3363,20,0.5947071067499257,8.1632653061224492,2012-11-15,2018-02-09
412583,3308,19,0.5743651753325272,7.9365079365079358,2013-01-03,2018-02-09
412611,2104,12,0.5703422053231939,7.4829931972789119,2015-01-06,2018-02-09
412641,2104,12,0.5703422053231939,7.4829931972789119,2015-01-06,2018-02-09
400071,13962,77,0.551496920212004,7.2562358276643995,1995-01-04,2018-02-09
412570,3308,18,0.5441354292623942,7.029478458049887,2013-01-03,2018-02-09
412646,2104,11,0.5228136882129277,6.8027210884353746,2015-01-06,2018-02-09
412724,779,4,0.5134788189987163,6.5759637188208613,2017-01-03,2018-02-09
412256,7284,37,0.5079626578802856,6.3492063492063489,2007-12-13,2018-02-09
400643,9659,49,0.507298892224868,6.1224489795918364,2005-01-04,2018-02-09
412676,826,4,0.48426150121065376,5.895691609977324,2016-11-14,2018-02-09
412630,2104,10,0.4752851711026616,5.6689342403628125,2015-01-06,2018-02-09
400648,9659,45,0.4658867377575318,5.4421768707482991,2005-01-04,2018-02-09
412460,4914,21,0.4273504273504274,5.2154195011337867,2011-01-05,2018-02-09
412683,779,3,0.38510911424903727,4.7619047619047619,2017-01-03,2018-02-09
412721,779,3,0.38510911424903727,4.7619047619047619,2017-01-03,2018-02-09
412674,1608,6,0.3731343283582089,4.5351473922902494,2015-09-17,2018-02-09
412735,557,2,0.3590664272890485,4.308390022675737,2017-04-25,2018-02-09
412610,2104,7,0.3326996197718631,3.8548752834467117,2015-01-06,2018-02-09
412648,2104,7,0.3326996197718631,3.8548752834467117,2015-01-06,2018-02-09
400414,19514,62,0.317720610843497,3.6281179138321997,1987-01-06,2018-02-09
412700,779,2,0.25673940949935814,2.2675736961451247,2017-01-03,2018-02-09
412701,779,2,0.25673940949935814,2.2675736961451247,2017-01-03,2018-02-09
412702,779,2,0.25673940949935814,2.2675736961451247,2017-01-03,2018-02-09
412704,779,2,0.25673940949935814,2.2675736961451247,2017-01-03,2018-02-09
412712,779,2,0.25673940949935814,2.2675736961451247,2017-01-03,2018-02-09
412714,779,2,0.25673940949935814,2.2675736961451247,2017-01-03,2018-02-09
400244,15617,30,0.19209835435743103,2.0408163265306123,1995-01-04,2018-02-09
412685,779,1,0.12836970474967907,1.3605442176870748,2017-01-03,2018-02-09
412711,779,1,0.12836970474967907,1.3605442176870748,2017-01-03,2018-02-09
412713,779,1,0.12836970474967907,1.3605442176870748,2017-01-03,2018-02-09
412290,6569,4,0.06089206880803775,1.1337868480725624,2009-01-06,2018-02-09
412438,4914,1,0.02035002035002035,0.90702947845804993,2011-01-05,2018-02-09
412402,4914,0,0.0,0.0,2011-01-05,2018-02-09
412709,779,0,0.0,0.0,2017-01-03,2018-02-09
412737,456,0,0.0,0.0,2017-06-26,2018-02-09
412628,2104,0,0.0,0.0,2015-01-06,2018-02-09
