"Hashtag","Frequency"
"DirectedEnergy",2
"DYK",2
"economic",2
"EmolumentsClause",2
"EveryKidOutside",2
"FDDSummit",2
"FMLA25",2
"GenderPayGap",2
"GoLobos",2
"GrandStaircase",2
"Harvey",2
"healthcare",2
"iheartwind",2
"LasCruces",2
"LetLizSpeak",2
"MedicareForAll",2
"MemorialDay",2
"MMIW",2
"NationalBisonDay",2
"NationalServiceWorks",2
"NeverTorture",2
"OAKParty",2
"OMPD4NM",2
"Opioid",2
"OptOutside",2
"ORShow",2
"PayMoreForLess",2
"ProtectBearsEars",2
"RAISEAct",2
"ResistRepeal",2
"SchoolsNeedMedicaid",2
"science",2
"ShePersisted",2
"ShopSmall",2
"ShowUsTheBill",2
"smallbiz",2
"solartariff",2
"startup",2
"Startups",2
"TakeAHike",2
"TaxReform",2
"tech",2
"TechIndustry",2
"TitleX",2
"Trump100Days",2
"TrumpShutDown",2
"veterans",2
"VoteNoAHCA",2
"wagegap",2
"wilderness",2
"wildlife",2
"Windpower",2
"WithDREAMers",2
"ABetterDeal",1
"ABQ",1
"ACARepeal",1
"ActonClimate",1
"addiction",1
"AG",1
"AggieArmy",1
"AggieUp",1
"albuquerque",1
"AmeriCorpsWorks",1
"AntiScience",1
"Antlers",1
"ANWR",1
"Apollo11",1
"ArroyoSeco",1
"AutoIRA",1
"AztecSchoolShooting",1
"BadForWomen",1
"BalloonFiesta",1
"Barcelona",1
"BearEars",1
"BetterCare",1
"BigOil",1
"BlackWomensEqualPay",1
"Breaking",1
"brewers",1
"BridgeToNoCare",1
"broadband",1
"BroadBand",1
"BroadbandPrivacy",1
"brokenpromises",1
"CadillacTax",1
"CapitolSummit",1
"CareForVets",1
"Carlsbad",1
"CAwildfires",1
"CES2018",1
"ChaosIsComing",1
"CIR",1
"CleanAir",1
"CleanDreamAct",1
"CleanerCars",1
"CNNTownHall",1
"code",1
"CodeTalkers",1
"coding",1
"community",1
"CongressionalAppChallenge",1
"CongressionalBaseballGame",1
"congressionaldelegation",1
"constitution",1
"CoopsPowerUs",1
"courtsmatter",1
"CSEdWeek",1
"CulturalProperty",1
"cutmethane",1
"DAC",1
"DACAstory",1
"DayWithoutImmigrants",1
"daywithoutwomen",1
"DDay",1
"DefendBearsEars",1
"DefendClimate",1
"defendDACA",1
"DefendourMonuments",1
"DefendScience",1
"DefendWater",1
"digitaldivide",1
"DinosInDC",1
"Diplomacy101",1
"DOE",1
"DomesticViolenceLoohole",1
"DonaAna",1
"draintheswamp",1
"Dreamer",1
"DREAMERS",1
"EarlyLearning",1
"eclipse",1
"eclipse2017",1
"education",1
"EidAladha",1
"ElectionDay",1
"EnergyStorage",1
"EPA",1
"EqualityDay",1
"Española",1
"everykidoutdoors",1
"ExtendChip",1
"ExtendingCHIP",1
"FactCheck",1
"fairpay",1
"Fairpay",1
"FalconHeavy",1
"FireBannon",1
"FirstDoNoHarm",1
"fishing",1
"FollowTheFacts",1
"freeabq",1
"fuelcell",1
"globalwarming",1
"GoJeffGo",1
"GOPbudget",1
"GOPBudget",1
"GOPTaxBill",1
"GOPTrumpTax",1
"GradStudentTax",1
"Graham",1
"HandsOffMedicare",1
"HandsOffMyBC",1
"HappyHanukkah",1
"Healthcare",1
"HeretoStay",1
"HereToStay",1
"HigherEd",1
"highereducation",1
"HigherEducation",1
"Hispanic",1
"HonorWithAction",1
"hour",1
"HourOfCode",1
"hunting",1
"hydrogen",1
"IamAmeriCorps",1
"ILovePBS",1
"ImmigrantRights",1
"IndigenousWomen",1
"InternationalLiteracyDay",1
"InvestInKidsNow",1
"IranDeal",1
"Irma",1
"IStandWithPP",1
"IWD2017",1
"JCC",1
"job",1
"JointAddress",1
"JointSession",1
"KeepItPubic",1
"keepitpublic",1
"KeepitPublic",1
"KeepKidsCovered",1
"KidsCount",1
"lascruces",1
"LastJedi",1
"Latino",1
"LatinosforHeritage",1
"LCWF",1
"LetsTalkNM",1
"LetUsServe",1
"lifttheburden",1
"literacyadvocacy",1
"LoboRainForest",1
"LoveWins",1
"MAGA",1
"Maine",1
"ManhattanProject",1
"marchforsciencesantafe",1
"MarchMadness",1
"MarieCurie",1
"MarinesUnited",1
"MeTooCongress",1
"MLKday",1
"MLKDay",1
"MondayMotivation",1
"monument",1
"Monumentsforall",1
"MonumentsforAll",1
"MyVetBiz",1
"NationalCoffeeDay",1
"NationalLabs",1
"nationalmammal",1
"NationalMonument",1
"nationalmonuments",1
"NationalPublicLandsDay",1
"NationalSelfieDay",1
"NationalTacoDay",1
"NationalTeachersDay",1
"NationalVoterRegistrationDay",1
"NativeAmericanPayGap",1
"NavajoNation",1
"NAW17",1
"NCAATournament",1
"NeverForget",1
"Next100",1
"NHPA50",1
"NMCoffee",1
"nmenergy",1
"nmleg",1
"NMleg",1
"NMVote",1
"NoAbortionBan",1
"NoArticRider",1
"NoBanNoWallNoRaids",1
"NoOnDevos",1
"NorthFork",1
"NotOneMore",1
"NotOnePenny",1
"NOVAnext",1
"NSSAA",1
"NuclearOption",1
"NWHW",1
"OAKWeek",1
"ObamaDay",1
"ObamaFareWell",1
"OMBnom",1
"omdp4nm",1
"OnThisDay",1
"OpenInternet",1
"opioids",1
"Opioids",1
"OrlandoUnitedDay",1
"OutdoorRec",1
"PaidLeave",1
"ParisAgreeement",1
"Parks101",1
"PaycheckFairness",1
"PearlHarbor",1
"POTUS",1
"PreK",1
"Price",1
"Pride2017",1
"ProjectDreamers",1
"ProtectArcticRefuge",1
"ProtectCleanWater",1
"protectdreamers",1
"ProtectMueller",1
"ProtectNetNeutrality",1
"ProtectTheArcticRefuge",1
"ProtectTheArtic",1
"publicland",1
"PublicLand",1
"PublicLandOwner",1
"PublicSchools",1
"QOTD",1
"RallyforScienceNM",1
"RallyForScienceNM",1
"ReadABookDay",1
"ReadtheBill",1
"ReadTheBill",1
"refugees",1
"RegeneronSTS",1
"RespectMyVote",1
"retirement",1
"RiseUp",1
"RoshHashanah",1
"RuralAmerica",1
"ruralhealth",1
"Ruralhealth",1
"ruralhealthcare",1
"Russia",1
"RussiaGate",1
"SantaFe",1
"SaveACA",1
"saveDACA",1
"savegrandstaircase",1
"SaveSolarNM",1
"SaveTheACA",1
"SavetheInternet",1
"SaveTPS",1
"ScienceFest",1
"security",1
"Senate",1
"Seniors",1
"September11",1
"Sessions",1
"SessionsHearing",1
"ShamVoterCommission",1
"ShiningCities",1
"shutdown",1
"SkinnyRepeal",1
"SmallBusinessWeek",1
"SmokeyIsReal",1
"SocialCapital",1
"SolarEclipse2017",1
"SolarEnergy",1
"SolarJobs",1
"SolarPower",1
"SolarSavesLives",1
"solartariffs",1
"SolarTax",1
"SportsmensAct",1
"StandWithDreamers",1
"StandWithGavin",1
"StandWithMerkley",1
"StandWithPP",1
"StartupDay",1
"StarWarsDay",1
"StatePublicOption",1
"strengthHasNoGender",1
"Studentloan",1
"SunshineWeek",1
"TaxScamBill",1
"tbt",1
"Tbt",1
"ThankATeacher",1
"ThanksObama",1
"TitleIX",1
"TogetherWeAreAForce",1
"TransWeek",1
"Travel",1
"TribalColleges",1
"Trumcare",1
"trump",1
"TrumpBan",1
"TrumpTax",1
"txwx",1
"UnlockMedicaid",1
"USSJohnSMcCain",1
"USSYP2017",1
"Vaisakhi",1
"VoteByMail",1
"VoteNo",1
"VoteNO",1
"VoteYourMainStreet",1
"vulnerabilities",1
"WageGap",1
"WarOnSeniors",1
"water",1
"WealthCare",1
"WeAreAllDreamers",1
"weareOUTDOOR",1
"WeAreOutdoor",1
"WeObject",1
"WeTooAreAmerica",1
"WheresTheBill",1
"wild",1
"wildfires",1
"WindEnergy",1
"windonthehill",1
"WindWorks",1
"WithDREAMER",1
"WomensEqualityDay",1
"womensmarch",1
"WonderWoman",1
"workers",1
"Workforce",1
"WorldAIDSDay",1
"WorldEmojiDay",1
"WorldRefugeeDay",1
"WorldTeacherDay",1
"YouAreWelcomeHere",1
"YTDC",1
