"Hashtag","Frequency"
"SCOTUSnominee",1
"SDinDC",1
"SDPride",1
"September11",1
"SESTA",1
"SFGiants",1
"SFO",1
"SFPride",1
"SgtLaDavidJohnson",1
"SherpaFire",1
"ShopSmall",1
"SickleCell",1
"SkirballFire",1
"SmallBiz",1
"SmallBusinessWeek",1
"SolarEclipse2017",1
"SonomaFire",1
"SpellingBee",1
"StanleyCup",1
"StarsAndStripesForever",1
"StateofWomen",1
"StopTheTrade",1
"Syria",1
"TakeBack",1
"TitleIX",1
"TitleX",1
"TreeMortality",1
"Trump",1
"TrumpGlobalGag",1
"TubbFire",1
"TubbsFire",1
"TumpJudges",1
"UCLA",1
"UNDay",1
"UNGA",1
"USCG",1
"USNavy",1
"ValleyFire",1
"VAWA",1
"Ventura",1
"Veterans",1
"VeteransMatter",1
"VoteByMail",1
"VoteNOAHCA",1
"VotingRights",1
"WAAW",1
"WallFire",1
"watersheds",1
"WearOrange",1
"WellnessWed",1
"WellnessWednesday",1
"WeRemember",1
"WhittierFire",1
"WholeWomansHealth",1
"wildfires",1
"WinterOlympics",1
"WithRefugees",1
"WorkforceWeek",1
"WorldAidsDay",1
"WorldElephantDay",1
"WorldTeachersDay",1
"WorldTurtleDay",1
"YomKippur",1
