"Mention","Frequency"
"aarondmarks",1
"AbolitionOhio",1
"actecareertech",1
"AdvertiserTrib",1
"AfpOhio",1
"AFThunderbirds",1
"AHLA",1
"AICUOhio",1
"AIPAC",1
"aisisteel",1
"AkronOhioMayor",1
"AmerDentalAssn",1
"AmericaMakes",1
"AmericanLegion",1
"amyschumer",1
"AndersFoghR",1
"AndriyParubiy",1
"archandeddies",1
"BenSasse",1
"BergerHealthSys",1
"bgsu",1
"Blaney",1
"BlueJacketsNHL",1
"boblatta",1
"BorenAwards",1
"boyscouts",1
"BraxtonBrewCo",1
"Brighter_Lives",1
"Browns",1
"buffalobills",1
"ButlerTech",1
"CampbellSoupCo",1
"CantonRepdotcom",1
"CarylStern",1
"CaseWesternRe",1
"CATWIntl",1
"CBUSRegion",1
"CedricRichmond",1
"Chase",1
"ChickenTakeover",1
"ChilliGaz",1
"CityBarbeque",1
"CLEpolice",1
"ClermontSun",1
"clevemetroparks",1
"CleveOrchestra",1
"clevewhiskey",1
"CliffsNR",1
"CloseUp_DC",1
"CNBC",1
"collabtoendht",1
"Collin_OMara",1
"columbusbiz1st",1
"COTABus",1
"cover2resources",1
"CoverMyMeds",1
"CustomsBorder",1
"daytonregion",1
"dcexaminer",1
"DEAHQ",1
"DECA_Schools",1
"DemandAbolition",1
"DickDurbin",1
"Disney",1
"Dynalabinc",1
"EagleGazette",1
"ebaygr",1
"ecpatusa",1
"facebook",1
"FBI",1
"fccincinnati",1
"federalreserve",1
"fema",1
"FifthThird",1
"FindlayCourier",1
"FinFeatherFur1",1
"FirehouseNews",1
"Ford",1
"FreeBeacon",1
"freedomalacart",1
"FreedomCenter",1
"FreedomCollab",1
"GatewayRehab",1
"GEMSGIRLS",1
"generalelectric",1
"GenesisHCS",1
"GEnrightWHIO",1
"GeorgeHWBush",1
"girlscouts",1
"GLBC_Cleveland",1
"Glenn_college",1
"goodyear",1
"GoParks",1
"GOPSenFinance",1
"guardian",1
"HappeningNow",1
"HBO",1
"HondaInAmerica",1
"HPE",1
"IBMpolicy",1
"IntelligencerWV",1
"Interior",1
"InternetAssn",1
"IntlPaperCo",1
"JennaLeeUSA",1
"JerryMoran",1
"JimTressel5",1
"JMS_Jaguars",1
"JohnBoozman",1
"JohnCarrollU",1
"JTharp48",1
"KayColbyHealth",1
"KentState",1
"KenyonCollege",1
"Local12",1
"MalleysCHOC",1
"MandelJCC",1
"March_for_Life",1
"marchmadness",1
"MariaBartiromo",1
"MariettaTimes",1
"MayorMontz",1
"megynkelly",1
"MENTORnational",1
"miamiuniversity",1
"MylesLGarrett",1
"NASCAR",1
"Nationwide",1
"NatlAssnAttysGn",1
"NewDay",1
"Newsday",1
"nn4youth",1
"nrlc",1
"NULpolicy",1
"NWTF_official",1
"ohio4h",1
"OhioACTE",1
"OhioAeroCouncil",1
"OhioAerospace",1
"OhioChristian",1
"OhioMerchants",1
"ohionorthern",1
"OhioRestaurant",1
"OhioState_WBB",1
"OhioStateFair",1
"OhioStateHoops",1
"OhioStatehouse",1
"OHschoolboards",1
"ONDCP",1
"OSHP",1
"OSUCCC_James",1
"osuresearch",1
"PAStatePolice",1
"peogcs",1
"pheasants4ever",1
"PickawayRossCTC",1
"PMATalk",1
"poconoraceway",1
"politico",1
"PUCOhio",1
"RameshPonnuru",1
"rbuergel",1
"RepBobGibbs",1
"RepSteveChabot",1
"RFERL",1
"RHSHeartland",1
"RoyBlunt",1
"RudysStrudel",1
"SamuelAdamsBeer",1
"SeemaCMS",1
"SenatorBurr",1
"SenatorCantwell",1
"SenatorCollins",1
"SenatorDole",1
"SenatorDurbin",1
"SenatorIsakson",1
"SenatorRounds",1
"SenatorStrange",1
"SenBennetCO",1
"SenBobCasey",1
"SenCapito",1
"SenFeinstein",1
"SenGillibrand",1
"SenJackReed",1
"SenJohnThune",1
"SenKamalaHarris",1
"SenMikeLee",1
"SenPatRoberts",1
"SenShelby",1
"SenTedCruz",1
"Sgennett2",1
"SGottliebFDA",1
"sixthsensebeer",1
"smuckers",1
"specialolyUSA",1
"SurvivorsLead",1
"tammybaldwin",1
"TheCityClub",1
"TheDailyCall",1
"TheIJR",1
"thorn",1
"TODAYshow",1
"traffickfree44",1
"TrimbleCorpNews",1
"TylersLight",1
"ULCLEVELAND",1
"UNICEFUSA",1
"UnivSchool",1
"UrbanaOhio",1
"US_FDA",1
"USACEHQ",1
"USDOT",1
"USGAO",1
"usgosu",1
"USGS",1
"USNavy",1
"USTradeRep",1
"USTreasury",1
"Varneyco",1
"VentureOhio",1
"WaltDisneyCo",1
"washingtonpost",1
"weeklystandard",1
"WesternSouthern",1
"whirlpool",1
"WhyOhio",1
"WKBN",1
"wkyc",1
"WLWT",1
"wolfblitzer",1
"wtaptelevision",1
"WTOL11Toledo",1
"YahooNews",1
"yesprogramnews",1
"youngsdairy",1
