"Hashtag","Frequency"
"MadeInAmerica",1
"MakeItPublic",1
"MarchForScience",1
"medicaidworks",1
"MemorialDay",1
"MemorialDay2016",1
"MenForChoice",1
"MentalHealthAwarenessMonth",1
"MillerComplexFire",1
"mlschamps",1
"muslimban",1
"MuslimBan",1
"namiwalks",1
"NationalBirdDay",1
"NaturalHazards",1
"NBAplayoffs",1
"NDOS16",1
"netfreedom2016",1
"Netneutrality",1
"neveragain",1
"neverforget",1
"NeverForget",1
"nocapsnocuts",1
"NoCutsNoCaps",1
"NoHearingNoVote",1
"NoKXL",1
"notarubberstamp",1
"NotHealthCare",1
"OGPC",1
"OilTrain",1
"oiltrains",1
"OLSummit",1
"Olympics",1
"oneoregon",1
"openenrollment",1
"opioids",1
"OrBizSummit",1
"Orchestrate2016",1
"oregonvet",1
"Orlando",1
"ORLatPOR",1
"orpol",1
"OTrule",1
"Pac12WBB",1
"PaidSickLeave",1
"palliativecare",1
"panamapapers",1
"PanamaPapers",1
"PBJ40U40",1
"PeopleOverPolluters",1
"peoplesfilibuster",1
"PinkOut",1
"PIPA",1
"PollutingPruitt",1
"PolluttingPruitt",1
"pompeo",1
"PorkParade",1
"PORvMIN",1
"PrayForNice",1
"preparefair",1
"PriceHearing",1
"profitingoffthepresidency",1
"prospera2016",1
"ProtectNetNeutrality",1
"ProtectOurCare",1
"ProtectOurCoast",1
"ProtectthePacific",1
"ProtectTransTroops",1
"publiclands",1
"PyeongChang2018",1
"RaiderUp",1
"RaiseTheWage",1
"readthereport",1
"ReleaseTheirReturns",1
"ReleaseTheMemo",1
"ReleaseTheReport",1
"renew911health",1
"RepealandRun",1
"reprohealth",1
"RiggedCabinet",1
"RiipCity",1
"RNRAct",1
"RoevWade",1
"rollingtides16",1
"savebroadbandprivacy",1
"SaveDACA",1
"savehealthcare",1
"SaveHealthcare",1
"savemedicaid",1
"savenetneutrality",1
"SaveRetirement",1
"scamalert",1
"ScotusNom",1
"Sec702",1
"SecretLaw",1
"SESTA",1
"showusthebill",1
"SKBreakfast",1
"SkinnyRepeal",1
"soccer",1
"SoccerCityUSA",1
"SOPA",1
"SpiritDay",1
"StampOutHunger",1
"StandingWithStandingRock",1
"standwithPP",1
"StandwithPP",1
"STEMWeekOregon",1
"StopGorsuch",1
"StopGunV",1
"StopMassHacking",1
"StopPuppyMills",1
"summerlearning",1
"SummerWorks",1
"TDOR",1
"TeamWyden",1
"TerrorGap",1
"thatimportant",1
"TheLead",1
"throwtheO",1
"timbersarmy",1
"TimeforOT",1
"TimePOY",1
"TougherTogether",1
"Tracktown16",1
"TrackTown16",1
"TradeDoneRight",1
"tradeswomen",1
"transgender",1
"TransWeek",1
"Trump100days",1
"Trump100Days",1
"TrumpForSale",1
"trumptaxplan",1
"Trumptaxscam",1
"UCAN",1
"UCCStrong",1
"UmpquaStrong",1
"ViceOnHBO",1
"Votebymail",1
"votersuppression",1
"WeAreAllDreamers",1
"WeWontGoBack",1
"WHBudget",1
"whistleblowers",1
"Whistleblowers",1
"withrefugees",1
"womeninapprenticeship",1
"womeninscience",1
"WomensEqualityDay",1
"WomensHealth",1
"WomensMarch",1
"WorldPressFreedomDay",1
"WorldRefugeeDay",1
"WTPFInals",1
