"govTrack_id","lastName","partyName","govTrack_desc","govTrack_ideology","govTrack_leadership"
412584,"Heck"," Democrat"," rank-and-file Democrat",0.372288680534,0.398915958882
400175,"Hensarling"," Republican"," lonley conservative Republican follower",0.883048954689,0.186882255041
412486,"Herrera Beutler"," Republican"," rank-and-file Republican",0.669749283302,0.392540666915
412623,"Hice"," Republican"," rank-and-file Republican",0.855618098839,0.534504657415
412705,"Higgins [LA3]"," Republican"," centrist Republican follower ",0.61330305853,0.117285297993
400641,"Higgins [NY26]"," Democrat"," rank-and-file Democrat",0.332261403823,0.382307235177
412609,"Hill"," Republican"," moderate Republican follower",0.745002591801,0.293646275525
412282,"Himes"," Democrat"," rank-and-file Democrat",0.354345642052,0.362889739805
412553,"Holding"," Republican"," rank-and-file Republican",0.768028760822,0.56830957555
412703,"Hollingsworth"," Republican"," centrist Republican follower ",0.594042257047,0.139637346719
400189,"Hoyer"," Democrat"," rank-and-file Democrat",0.377542204029,0.360454944874
412550,"Hudson"," Republican"," conservative Republican leader",0.888508317039,0.780979014398
412511,"Huffman"," Democrat"," progressive Democrat",0.206746078249,0.562276856537
412437,"Huizenga"," Republican"," conservative Republican",0.862048582442,0.539965694349
412422,"Hultgren"," Republican"," rank-and-file Republican",0.808685635221,0.550945945131
412283,"Hunter"," Republican"," rank-and-file Republican",0.758896682231,0.708312238027
412654,"Hurd"," Republican"," centrist Republican",0.647737081297,0.419706721732
400196,"Issa"," Republican"," rank-and-file Republican",0.667396335752,0.726998239508
400199,"Jackson Lee"," Democrat"," progressive Democrat",0.161007626971,0.603095255443
412730,"Jayapal"," Democrat"," rank-and-file Democrat",0.281935211591,0.365165313817
412561,"Jeffries"," Democrat"," rank-and-file Democrat",0.247863301144,0.48420026083
412284,"Jenkins [KS2]"," Republican"," conservative Republican leader",0.878378388989,0.883967956892
412663,"Jenkins [WV3]"," Republican"," rank-and-file Republican",0.690606453594,0.418769853431
412199,"Johnson [GA4]"," Democrat"," progressive Democratic leader",0.234759406027,0.623736643538
412706,"Johnson [LA4]"," Republican"," centrist Republican follower ",0.620653845374,0.127026142594
412460,"Johnson [OH6]"," Republican"," conservative Republican",0.882848418068,0.476272979091
400206,"Johnson [TX3]"," Republican"," moderate Republican leader",0.858662575489,0.930664670962
400204,"Johnson [TX30]"," Democrat"," rank-and-file Democrat",0.297364486129,0.562059218541
400209,"Jones"," Republican"," rank-and-file Republican",0.803413161167,0.511709053099
412226,"Jordan"," Republican"," rank-and-file Republican",0.805154297,0.510054603262
412566,"Joyce"," Republican"," rank-and-file Republican",0.785486792635,0.383026540036
400211,"Kaptur"," Democrat"," rank-and-file Democrat",0.272119039019,0.452104191199
412649,"Katko"," Republican"," centrist Republican",0.601576878937,0.546996634571
412435,"Keating"," Democrat"," rank-and-file Democrat",0.300002832661,0.350537170283
412595,"Kelly [IL2]"," Democrat"," rank-and-file Democrat",0.262414304449,0.535405672367
412673,"Kelly [MS1]"," Republican"," moderate Republican follower",0.732354396726,0.0215140748795
412465,"Kelly [PA3]"," Republican"," conservative Republican leader",0.872548115335,0.870336350732
412543,"Kennedy"," Democrat"," moderate Democratic leader",0.32895505275,0.6567675291
412684,"Khanna"," Democrat"," moderate Democratic follower",0.294719603092,0.265615779536
412716,"Kihuen"," Democrat"," centrist Democratic follower",0.406089444089,0.0666931388352
412546,"Kildee"," Democrat"," rank-and-file Democrat",0.328453295349,0.564273614816
412583,"Kilmer"," Democrat"," centrist Democrat",0.403624792468,0.553758472718
400218,"Kind"," Democrat"," centrist Democrat",0.514973915971,0.51061582199
400220,"King [IA4]"," Republican"," conservative Republican leader",0.891167490926,0.807313655782
400219,"King [NY2]"," Republican"," centrist Republican",0.618310012036,0.692835698569
412421,"Kinzinger"," Republican"," rank-and-file Republican",0.725250885277,0.724206599528
412614,"Knight"," Republican"," rank-and-file Republican",0.680187559564,0.365923783794
412701,"Krishnamoorthi"," Democrat"," centrist Democrat",0.416355064818,0.324633837473
412557,"Kuster"," Democrat"," rank-and-file Democrat",0.372707244765,0.38051741344
412724,"Kustoff"," Republican"," centrist Republican follower ",0.59786293449,0.202428323375
412419,"Labrador"," Republican"," rank-and-file Republican",0.761002806243,0.663457310934
412674,"LaHood"," Republican"," rank-and-file Republican",0.675957075045,0.362550236371
412510,"LaMalfa"," Republican"," conservative Republican",0.951302344671,0.503271728481
412191,"Lamborn"," Republican"," conservative Republican leader",0.888488556507,0.7564712751
412290,"Lance"," Republican"," rank-and-file Republican",0.698156289422,0.655468340908
400230,"Langevin"," Democrat"," rank-and-file Democrat",0.27571760745,0.53495939283
400232,"Larsen"," Democrat"," rank-and-file Democrat",0.319444094597,0.430693468747
400233,"Larson"," Democrat"," moderate Democratic leader",0.384662069089,0.695455626485
412256,"Latta"," Republican"," conservative Republican leader",0.895911908674,0.74674969037
412638,"Lawrence"," Democrat"," rank-and-file Democrat",0.291552965548,0.377101586157
412693,"Lawson"," Democrat"," centrist Democratic follower",0.407803054255,0.263768080592
400237,"Lee"," Democrat"," progressive Democratic leader",0,0.704900910112
400238,"Levin"," Democrat"," rank-and-file Democrat",0.262698956651,0.487686235374
400240,"Lewis [GA5]"," Democrat"," progressive Democratic leader",0.205477534218,0.633294003188
412711,"Lewis [MN2]"," Republican"," centrist Republican follower ",0.583605429292,0.119653711962
412616,"Lieu"," Democrat"," rank-and-file Democrat",0.271476543546,0.605723052545
400630,"Lipinski"," Democrat"," centrist Democrat",0.49974440696,0.530909603393
400244,"LoBiondo"," Republican"," centrist Republican",0.602682185332,0.422290967123
412209,"Loebsack"," Democrat"," centrist Democrat",0.426447781021,0.430287051572
400245,"Lofgren"," Democrat"," progressive Democratic leader",0.208957702778,0.719035222555
412445,"Long"," Republican"," conservative Republican",0.891411253353,0.637516648886
412624,"Loudermilk"," Republican"," rank-and-file Republican",0.793508976133,0.374429797502
412656,"Love"," Republican"," rank-and-file Republican",0.704536996044,0.386154936609
412521,"Lowenthal"," Democrat"," progressive Democrat",0.204608871915,0.530601469867
400246,"Lowey"," Democrat"," moderate Democratic leader",0.303409137999,0.62322006151
400247,"Lucas"," Republican"," moderate Republican follower",0.77586147492,0.238350209886
412292,"Luetkemeyer"," Republican"," conservative Republican leader",0.879306897413,0.774973323417
412293,"Lujan"," Democrat"," rank-and-file Democrat",0.366578424105,0.4713785264
412558,"Lujan Grisham"," Democrat"," rank-and-file Democrat",0.295577764768,0.433147078657
400249,"Lynch"," Democrat"," rank-and-file Democrat",0.321315070406,0.596660693868
412643,"MacArthur"," Republican"," centrist Republican",0.619461507715,0.430471638604
400251,"Maloney [NY12]"," Democrat"," moderate Democratic leader",0.262176844689,0.879659751188
412562,"Maloney [NY18]"," Democrat"," rank-and-file Democrat",0.340449660654,0.511916147172
400656,"Marchant"," Republican"," conservative Republican",0.916048629565,0.524364748783
412468,"Marino"," Republican"," rank-and-file Republican",0.743690900857,0.682663155491
412704,"Marshall"," Republican"," moderate Republican follower",0.667632056752,0.245511549099
412503,"Massie"," Republican"," rank-and-file Republican",0.736025672433,0.682355637914
412698,"Mast"," Republican"," centrist Republican follower ",0.570875844998,0.230353972678
400663,"Matsui"," Democrat"," rank-and-file Democrat",0.298221811165,0.335972278191
412190,"McCarthy"," Republican"," centrist Republican",0.530873393456,0.640298936042
400654,"McCaul"," Republican"," moderate Republican leader",0.8093571611,0.915025072232
412295,"McClintock"," Republican"," conservative Republican",0.868283614026,0.612352156633
400259,"McCollum"," Democrat"," progressive Democrat",0.203361451203,0.398776352884
412728,"McEachin"," Democrat"," moderate Democratic follower",0.394522789986,0.243054900857
400263,"McGovern"," Democrat"," progressive Democrat",0.104017006997,0.544270078621
400644,"McHenry"," Republican"," rank-and-file Republican",0.740178773336,0.636733331171
412487,"McKinley"," Republican"," moderate Republican leader",0.796171784072,0.865798783688
400659,"McMorris Rodgers"," Republican"," moderate Republican leader",0.713304357439,0.837910531828
412189,"McNerney"," Democrat"," moderate Democratic follower",0.275105838078,0.296727644298
412611,"McSally"," Republican"," moderate Republican leader",0.67662080276,0.798922687412
412552,"Meadows"," Republican"," conservative Republican",0.925727208553,0.724150045627
412466,"Meehan"," Republican"," rank-and-file Republican",0.677310425048,0.712386342461
400271,"Meeks"," Democrat"," progressive Democrat",0.218971513563,0.479024272359
412560,"Meng"," Democrat"," moderate Democratic leader",0.265976659006,0.629335102049
412540,"Messer"," Republican"," conservative Republican",0.901354936091,0.690597355
412710,"Mitchell"," Republican"," centrist Republican follower ",0.65039450152,0.121221969754
412634,"Moolenaar"," Republican"," moderate Republican follower",0.732498160117,0.0893378935393
412662,"Mooney"," Republican"," rank-and-file Republican",0.782422968453,0.592599929023
400661,"Moore"," Democrat"," progressive Democrat",0.136237909102,0.418042447474
412632,"Moulton"," Democrat"," moderate Democratic leader",0.37172322759,0.608620903796
412568,"Mullin"," Republican"," rank-and-file Republican",0.839112343923,0.539231563606
412474,"Mulvaney"," Republican"," rank-and-file Republican",0.845990685258,0.521401407054
412694,"Murphy [FL7]"," Democrat"," centrist Democrat",0.47003293497,0.474434139705
400285,"Murphy [PA18]"," Republican"," rank-and-file Republican",0.751197378851,0.701172099693
400289,"Nadler"," Democrat"," progressive Democratic leader",0.162134626239,0.694289970287
400290,"Napolitano"," Democrat"," progressive Democrat",0.20590373473,0.323318874743
400291,"Neal"," Democrat"," centrist Democratic leader",0.453222229624,0.668633864965
412660,"Newhouse"," Republican"," rank-and-file Republican",0.774291591286,0.523480049741
412475,"Noem"," Republican"," moderate Republican leader",0.823546953478,0.772882715591
408211,"Nolan"," Democrat"," rank-and-file Democrat",0.380123591202,0.333678609637
412606,"Norcross"," Democrat"," moderate Democratic follower",0.358799259529,0.105261247738
412738,"Norman"," Republican"," moderate Republican follower",0.675663648508,0.11439195721
400295,"Norton"," Democrat"," progressive Democrat",0.0117083194132,0.491589940536
400297,"Nunes"," Republican"," rank-and-file Republican",0.720626871949,0.674198919296
412682,"O'Halleran"," Democrat"," centrist Democratic follower",0.476530398309,0.0992018938289
412575,"O'Rourke"," Democrat"," rank-and-file Democrat",0.338312854226,0.428204785499
412302,"Olson"," Republican"," conservative Republican leader",0.990104497124,0.839960786395
412443,"Palazzo"," Republican"," conservative Republican",0.898208188949,0.559016243603
400308,"Pallone"," Democrat"," rank-and-file Democrat",0.260553307922,0.479327595579
412608,"Palmer"," Republican"," rank-and-file Republican",0.709217674657,0.675971535248
412685,"Panetta"," Democrat"," centrist Democratic follower",0.401487795485,0.0311856144101
400309,"Pascrell"," Democrat"," moderate Democratic leader",0.349006612682,0.706551499503
412303,"Paulsen"," Republican"," moderate Republican leader",0.729346639756,1
412506,"Payne"," Democrat"," progressive Democrat",0.223141938794,0.443263198997
400313,"Pearce"," Republican"," conservative Republican",0.914786462055,0.391824521381
400314,"Pelosi"," Democrat"," moderate Democratic follower",0.392790313421,0.0459828496445
412192,"Perlmutter"," Democrat"," rank-and-file Democrat",0.378180483635,0.331961148249
412569,"Perry"," Republican"," rank-and-file Republican",0.828578784561,0.446466241909
412523,"Peters"," Democrat"," rank-and-file Democrat",0.36230360617,0.462124957794
400316,"Peterson"," Democrat"," centrist Democratic follower",0.657820122739,0.301090893794
412307,"Pingree"," Democrat"," rank-and-file Democrat",0.267068146487,0.354189077951
412551,"Pittenger"," Republican"," conservative Republican",0.936298548998,0.54378500434
412659,"Plaskett"," Democrat"," moderate Democratic follower",0.360033464777,0.288268540524
412585,"Pocan"," Democrat"," progressive Democrat",0.171054132447,0.533877505015
400652,"Poe"," Republican"," moderate Republican leader",0.83462277408,0.897303249537
412633,"Poliquin"," Republican"," moderate Republican follower",0.713087897128,0.311568599341
412308,"Polis"," Democrat"," moderate Democratic leader",0.314636582365,0.61204950202
412431,"Pompeo"," Republican"," rank-and-file Republican",0.818027956387,0.599571400949
412309,"Posey"," Republican"," moderate Republican leader",0.859161943317,0.837300097246
400626,"Price [GA6]"," Republican"," moderate Republican leader",0.742656463803,0.836113297378
400326,"Price [NC4]"," Democrat"," rank-and-file Democrat",0.323375245957,0.330417545477
412331,"Quigley"," Democrat"," rank-and-file Democrat",0.274135977386,0.472849470866
412708,"Raskin"," Democrat"," moderate Democratic follower",0.277036798404,0.232883834344
412653,"Ratcliffe"," Republican"," rank-and-file Republican",0.790139686555,0.609101570496
412393,"Reed"," Republican"," moderate Republican leader",0.693005006472,0.874742663845
400660,"Reichert"," Republican"," centrist Republican leader",0.625507081647,0.874391779076
412462,"Renacci"," Republican"," moderate Republican leader",0.813516775582,0.835519562766
412647,"Rice [NY4]"," Democrat"," moderate Democratic follower",0.3716417992,0.193622578084
412572,"Rice [SC7]"," Republican"," rank-and-file Republican",0.775068562598,0.551306033886
412432,"Richmond"," Democrat"," rank-and-file Democrat",0.336443955143,0.458978089825
412394,"Roby"," Republican"," rank-and-file Republican",0.764887640491,0.591136015771
412310,"Roe"," Republican"," conservative Republican leader",0.969988225803,0.94080521301
400341,"Rogers [AL3]"," Republican"," moderate Republican follower",0.793285673749,0.258738666562
400340,"Rogers [KY5]"," Republican"," moderate Republican follower",0.666588294063,0.241623066849
400343,"Rohrabacher"," Republican"," rank-and-file Republican",0.696464488516,0.482402478958
412426,"Rokita"," Republican"," conservative Republican",0.953431575797,0.663840778079
412311,"Rooney [FL17]"," Republican"," rank-and-file Republican",0.757452087021,0.385263031767
412699,"Rooney [FL19]"," Republican"," centrist Republican follower ",0.645360856813,0.193566607257
400344,"Ros-Lehtinen"," Republican"," centrist Republican leader",0.554609014746,0.937268836943
412715,"Rosen"," Democrat"," centrist Democratic follower",0.434374366002,0.202854349218
412202,"Roskam"," Republican"," moderate Republican leader",0.753687537404,0.943138548865
412411,"Ross"," Republican"," rank-and-file Republican",0.840711954241,0.645810669984
412570,"Rothfus"," Republican"," rank-and-file Republican",0.841834160116,0.543646866929
